Date,Value
2014/12/13,0.0170318
2014/12/14,0.0171036
2014/12/15,0.0173191
2014/12/16,0.017285
2014/12/17,0.0174608
2014/12/18,0.0179445
2014/12/19,0.0184296
2014/12/20,0.0190321
2014/12/21,0.0180713
2014/12/22,0.0180235
2014/12/23,0.0180189
2014/12/24,0.0176104
2014/12/25,0.0168669
2014/12/26,0.0161695
2014/12/27,0.0157736
2014/12/28,0.0161889
2014/12/29,0.0153263
2014/12/30,0.0152753
2014/12/31,0.0152146
2015/1/1,0.0150821
2015/1/2,0.0150375
2015/1/3,0.0151236
2015/1/4,0.0154525
2015/1/5,0.0162574
2015/1/6,0.0162666
2015/1/7,0.0162128
2015/1/8,0.0161617
2015/1/9,0.0160856
2015/1/10,0.0159556
2015/1/11,0.0160098
2015/1/12,0.0157579
2015/1/13,0.0160026
2015/1/14,0.0166065
2015/1/15,0.0165491
2015/1/16,0.0164394
2015/1/17,0.0165107
2015/1/18,0.0165313
2015/1/19,0.0168781
2015/1/20,0.0168058
2015/1/21,0.0163058
2015/1/22,0.0165087
2015/1/23,0.0165374
2015/1/24,0.0164574
2015/1/25,0.0162448
2015/1/26,0.0161547
2015/1/27,0.0163344
2015/1/28,0.0164098
2015/1/29,0.0154957
2015/1/30,0.015388
2015/1/31,0.0154027
2015/2/1,0.0154426
2015/2/2,0.0154323
2015/2/3,0.015244
2015/2/4,0.015478
2015/2/5,0.0164871
2015/2/6,0.0168636
2015/2/7,0.0172403
2015/2/8,0.0175372
2015/2/9,0.0175188
2015/2/10,0.017779
2015/2/11,0.0181218
2015/2/12,0.0178268
2015/2/13,0.0181665
2015/2/14,0.0185856
2015/2/15,0.0186244
2015/2/16,0.0187102
2015/2/17,0.018929
2015/2/18,0.018513
2015/2/19,0.0189859
2015/2/20,0.0188682
2015/2/21,0.0184165
2015/2/22,0.0186076
2015/2/23,0.0184034
2015/2/24,0.0183384
2015/2/25,0.0183973
2015/2/26,0.0182377
2015/2/27,0.0180741
2015/2/28,0.0179968
2015/3/1,0.0176752
2015/3/2,0.0178115
2015/3/3,0.0177196
2015/3/4,0.0174988
2015/3/5,0.0175658
2015/3/6,0.0175805
2015/3/7,0.0174528
2015/3/8,0.0176074
2015/3/9,0.0176009
2015/3/10,0.0176153
2015/3/11,0.0175287
2015/3/12,0.0176533
2015/3/13,0.0175832
2015/3/14,0.017671
2015/3/15,0.0175092
2015/3/16,0.0175514
2015/3/17,0.0174348
2015/3/18,0.0177812
2015/3/19,0.0179335
2015/3/20,0.0180405
2015/3/21,0.0182231
2015/3/22,0.0181783
2015/3/23,0.0182781
2015/3/24,0.0180956
2015/3/25,0.0178659
2015/3/26,0.0176609
2015/3/27,0.0175349
2015/3/28,0.0170635
2015/3/29,0.016786
2015/3/30,0.0166117
2015/3/31,0.0162103
2015/4/1,0.0160923
2015/4/2,0.0156391
2015/4/3,0.0156861
2015/4/4,0.0157923
2015/4/5,0.0160654
2015/4/6,0.0163037
2015/4/7,0.0167167
2015/4/8,0.0167744
2015/4/9,0.0170628
2015/4/10,0.0169376
2015/4/11,0.0170391
2015/4/12,0.0170495
2015/4/13,0.0168412
2015/4/14,0.0169742
2015/4/15,0.0173811
2015/4/16,0.0176638
2015/4/17,0.0180302
2015/4/18,0.0179192
2015/4/19,0.0179406
2015/4/20,0.0178901
2015/4/21,0.0176574
2015/4/22,0.0172234
2015/4/23,0.0168112
2015/4/24,0.0164082
2015/4/25,0.0164031
2015/4/26,0.0162561
2015/4/27,0.0164514
2015/4/28,0.0166659
2015/4/29,0.016738
2015/4/30,0.0168588
2015/5/1,0.0169489
2015/5/2,0.017166
2015/5/3,0.0174285
2015/5/4,0.0173004
2015/5/5,0.0173249
2015/5/6,0.0173333
2015/5/7,0.0174091
2015/5/8,0.0174367
2015/5/9,0.0174332
2015/5/10,0.017453
2015/5/11,0.0175027
2015/5/12,0.0173684
2015/5/13,0.0174273
2015/5/14,0.0172439
2015/5/15,0.0172546
2015/5/16,0.0172229
2015/5/17,0.0171391
2015/5/18,0.0171708
2015/5/19,0.0171373
2015/5/20,0.0172266
2015/5/21,0.0175275
2015/5/22,0.0175318
2015/5/23,0.0177317
2015/5/24,0.0177576
2015/5/25,0.0175988
2015/5/26,0.0176464
2015/5/27,0.0174972
2015/5/28,0.0176276
2015/5/29,0.0177997
2015/5/30,0.0178114
2015/5/31,0.0180684
2015/6/1,0.0184496
2015/6/2,0.0188401
2015/6/3,0.0191654
2015/6/4,0.0191618
2015/6/5,0.0192529
2015/6/6,0.0191787
2015/6/7,0.0191623
2015/6/8,0.0191498
2015/6/9,0.0190775
2015/6/10,0.0189406
2015/6/11,0.018867
2015/6/12,0.0188456
2015/6/13,0.0189085
2015/6/14,0.0189081
2015/6/15,0.018977
2015/6/16,0.0189867
2015/6/17,0.0191659
2015/6/18,0.0191551
2015/6/19,0.0191298
2015/6/20,0.0191845
2015/6/21,0.0192644
2015/6/22,0.0192733
2015/6/23,0.0192789
2015/6/24,0.0192193
2015/6/25,0.0193523
2015/6/26,0.0196176
2015/6/27,0.0195758
2015/6/28,0.019396
2015/6/29,0.0195256
2015/6/30,0.0195952
2015/7/1,0.0198251
2015/7/2,0.0195865
2015/7/3,0.0194013
2015/7/4,0.0195218
2015/7/5,0.0197495
2015/7/6,0.0196838
2015/7/7,0.0196337
2015/7/8,0.0193131
2015/7/9,0.019515
2015/7/10,0.019356
2015/7/11,0.0191426
2015/7/12,0.0190309
2015/7/13,0.0189033
2015/7/14,0.0187874
2015/7/15,0.0187559
2015/7/16,0.0187733
2015/7/17,0.0188597
2015/7/18,0.0186149
2015/7/19,0.018587
2015/7/20,0.0185839
2015/7/21,0.0186153
2015/7/22,0.0186386
2015/7/23,0.0185567
2015/7/24,0.0184014
2015/7/25,0.0186476
2015/7/26,0.0187048
2015/7/27,0.0187284
2015/7/28,0.01887
2015/7/29,0.0190154
2015/7/30,0.0191116
2015/7/31,0.0194864
2015/8/1,0.019527
2015/8/2,0.01975
2015/8/3,0.0199083
2015/8/4,0.0199181
2015/8/5,0.0199512
2015/8/6,0.0200908
2015/8/7,0.0199952
2015/8/8,0.0198563
2015/8/9,0.0198001
2015/8/10,0.0198319
2015/8/11,0.0198104
2015/8/12,0.0198224
2015/8/13,0.0196817
2015/8/14,0.019606
2015/8/15,0.0199879
2015/8/16,0.020003
2015/8/17,0.0200094
2015/8/18,0.0200774
2015/8/19,0.0201043
2015/8/20,0.0201096
2015/8/21,0.0200522
2015/8/22,0.0196029
2015/8/23,0.0194435
2015/8/24,0.0191664
2015/8/25,0.0190262
2015/8/26,0.0187608
2015/8/27,0.0187608
2015/8/28,0.0186837
2015/8/29,0.0187643
2015/8/30,0.0184332
2015/8/31,0.0185634
2015/9/1,0.018666
2015/9/2,0.0186298
2015/9/3,0.0184665
2015/9/4,0.0184857
2015/9/5,0.0183925
2015/9/6,0.0185103
2015/9/7,0.0183968
2015/9/8,0.0182035
2015/9/9,0.018199
2015/9/10,0.0181398
2015/9/11,0.0182118
2015/9/12,0.0184121
2015/9/13,0.0184774
2015/9/14,0.0185185
2015/9/15,0.0184611
2015/9/16,0.0184387
2015/9/17,0.0183991
2015/9/18,0.0181651
2015/9/19,0.0179913
2015/9/20,0.0180053
2015/9/21,0.0177902
2015/9/22,0.0175984
2015/9/23,0.0175606
2015/9/24,0.0175313
2015/9/25,0.0174932
2015/9/26,0.0174965
2015/9/27,0.0173494
2015/9/28,0.0172885
2015/9/29,0.0174104
2015/9/30,0.017447
2015/10/1,0.0174139
2015/10/2,0.0174382
2015/10/3,0.0176204
2015/10/4,0.0176629
2015/10/5,0.0177679
2015/10/6,0.0178582
2015/10/7,0.0180521
2015/10/8,0.0181633
2015/10/9,0.0183925
2015/10/10,0.018423
2015/10/11,0.0183365
2015/10/12,0.0184967
2015/10/13,0.0185491
2015/10/14,0.0185149
2015/10/15,0.0184946
2015/10/16,0.0185023
2015/10/17,0.0184314
2015/10/18,0.018664
2015/10/19,0.0186433
2015/10/20,0.0186351
2015/10/21,0.0187446
2015/10/22,0.0189037
2015/10/23,0.0187834
2015/10/24,0.0186999
2015/10/25,0.0186675
2015/10/26,0.0187024
2015/10/27,0.0186893
2015/10/28,0.0185716
2015/10/29,0.0185302
2015/10/30,0.0186253
2015/10/31,0.0187068
2015/11/1,0.0187243
2015/11/2,0.0186846
2015/11/3,0.0185863
2015/11/4,0.018464
2015/11/5,0.0183641
2015/11/6,0.0182918
2015/11/7,0.0182663
2015/11/8,0.0182236
2015/11/9,0.0181675
2015/11/10,0.0182569
2015/11/11,0.018426
2015/11/12,0.0185191
2015/11/13,0.0186055
2015/11/14,0.0185908
2015/11/15,0.0185662
2015/11/16,0.0186051
2015/11/17,0.0185331
2015/11/18,0.0184678
2015/11/19,0.0184431
2015/11/20,0.018515
2015/11/21,0.0186952
2015/11/22,0.0185688
2015/11/23,0.0185228
2015/11/24,0.01872
2015/11/25,0.0188252
2015/11/26,0.0188402
2015/11/27,0.0186703
2015/11/28,0.0185221
2015/11/29,0.0185166
2015/11/30,0.0184812
2015/12/1,0.0183231
2015/12/2,0.0181817
2015/12/3,0.0181927
2015/12/4,0.0182939
2015/12/5,0.0182508
2015/12/6,0.0183496
2015/12/7,0.0184043
2015/12/8,0.0183491
2015/12/9,0.0183445
2015/12/10,0.0183415
2015/12/11,0.018413
2015/12/12,0.0185824
2015/12/13,0.0187412
2015/12/14,0.0188288
2015/12/15,0.0190228
2015/12/16,0.0191074
2015/12/17,0.0192488
2015/12/18,0.0192516
2015/12/19,0.0192297
2015/12/20,0.0190175
2015/12/21,0.0190226
2015/12/22,0.0190885
2015/12/23,0.0191354
2015/12/24,0.0190086
2015/12/25,0.0190048
2015/12/26,0.0190628
2015/12/27,0.0190347
2015/12/28,0.0189884
2015/12/29,0.0191528
2015/12/30,0.0187359
2015/12/31,0.00564734
2016/1/1,0.00570553
2016/1/2,0.00581197
2016/1/3,0.00594007
2016/1/4,0.0060388
2016/1/5,0.00609524
2016/1/6,0.00611877
2016/1/7,0.00612144
2016/1/8,0.00612549
2016/1/9,0.00612883
2016/1/10,0.00610957
2016/1/11,0.00608844
2016/1/12,0.00605086
2016/1/13,0.0060495
2016/1/14,0.00614756
2016/1/15,0.00619576
2016/1/16,0.00621507
2016/1/17,0.00629894
2016/1/18,0.00638644
2016/1/19,0.00644943
2016/1/20,0.00643004
2016/1/21,0.0063938
2016/1/22,0.00634199
2016/1/23,0.00629936
2016/1/24,0.00620107
2016/1/25,0.00614127
2016/1/26,0.00614699
2016/1/27,0.0061914
2016/1/28,0.00622993
2016/1/29,0.00630714
2016/1/30,0.00630794
2016/1/31,0.00636316
2016/2/1,0.00637414
2016/2/2,0.00640016
2016/2/3,0.00640746
2016/2/4,0.00642141
2016/2/5,0.00643951
2016/2/6,0.00646366
2016/2/7,0.0064216
2016/2/8,0.00635677
2016/2/9,0.00629923
2016/2/10,0.0062827
2016/2/11,0.00626293
2016/2/12,0.00621784
2016/2/13,0.00617039
2016/2/14,0.00620564
2016/2/15,0.00619644
2016/2/16,0.00617434
2016/2/17,0.00615467
2016/2/18,0.00608096
2016/2/19,0.00605311
2016/2/20,0.00604627
2016/2/21,0.00602019
2016/2/22,0.00605196
2016/2/23,0.00599167
2016/2/24,0.00596316
2016/2/25,0.005988
2016/2/26,0.00599267
2016/2/27,0.0060384
2016/2/28,0.0059421
2016/2/29,0.00587604
2016/3/1,0.0058643
2016/3/2,0.00578803
2016/3/3,0.00570789
2016/3/4,0.00558701
2016/3/5,0.00553227
2016/3/6,0.00545663
2016/3/7,0.00550759
2016/3/8,0.00545239
2016/3/9,0.00536464
2016/3/10,0.00532073
2016/3/11,0.0053903
2016/3/12,0.00544924
2016/3/13,0.00549407
2016/3/14,0.00553127
2016/3/15,0.00549753
2016/3/16,0.00547913
2016/3/17,0.00551866
2016/3/18,0.00551547
2016/3/19,0.00546353
2016/3/20,0.00547504
2016/3/21,0.00535263
2016/3/22,0.00526773
2016/3/23,0.00527189
2016/3/24,0.00524406
2016/3/25,0.0051748
2016/3/26,0.00511974
2016/3/27,0.00504833
2016/3/28,0.00507036
2016/3/29,0.00518591
2016/3/30,0.0052439
2016/3/31,0.0052509
2016/4/1,0.00519229
2016/4/2,0.00520386
2016/4/3,0.00524099
2016/4/4,0.00526477
2016/4/5,0.00519487
2016/4/6,0.00515826
2016/4/7,0.00512169
2016/4/8,0.00514636
2016/4/9,0.00509003
2016/4/10,0.00505446
2016/4/11,0.00499847
2016/4/12,0.00497111
2016/4/13,0.00499981
2016/4/14,0.0049725
2016/4/15,0.00493039
2016/4/16,0.00495683
2016/4/17,0.00488379
2016/4/18,0.00483804
2016/4/19,0.00488386
2016/4/20,0.00482944
2016/4/21,0.004879
2016/4/22,0.00491851
2016/4/23,0.00490574
2016/4/24,0.0049115
2016/4/25,0.00494003
2016/4/26,0.00494196
2016/4/27,0.00491597
2016/4/28,0.0048699
2016/4/29,0.0048736
2016/4/30,0.00487909
2016/5/1,0.00494669
2016/5/2,0.00499349
2016/5/3,0.00497807
2016/5/4,0.00503679
2016/5/5,0.00506083
2016/5/6,0.00506309
2016/5/7,0.0050568
2016/5/8,0.00499409
2016/5/9,0.00493584
2016/5/10,0.00494997
2016/5/11,0.00492907
2016/5/12,0.00492956
2016/5/13,0.0049477
2016/5/14,0.00495716
2016/5/15,0.00502301
2016/5/16,0.00505996
2016/5/17,0.00507474
2016/5/18,0.00515033
2016/5/19,0.00519234
2016/5/20,0.00518494
2016/5/21,0.00532597
2016/5/22,0.00552371
2016/5/23,0.00575749
2016/5/24,0.00601729
2016/5/25,0.00625583
2016/5/26,0.00633187
2016/5/27,0.00621216
2016/5/28,0.00600996
2016/5/29,0.00575369
2016/5/30,0.0055029
2016/5/31,0.00524117
2016/6/1,0.00499951
2016/6/2,0.00484894
2016/6/3,0.00488227
2016/6/4,0.00496489
2016/6/5,0.00500197
2016/6/6,0.00501041
2016/6/7,0.00495434
2016/6/8,0.00479934
2016/6/9,0.00474644
2016/6/10,0.00473204
2016/6/11,0.0046538
2016/6/12,0.004592
2016/6/13,0.00460706
2016/6/14,0.00467837
2016/6/15,0.00484987
2016/6/16,0.00501986
2016/6/17,0.00520901
2016/6/18,0.00539143
2016/6/19,0.00556229
2016/6/20,0.00564214
2016/6/21,0.0056441
2016/6/22,0.00557883
2016/6/23,0.00554907
2016/6/24,0.00547691
2016/6/25,0.00537491
2016/6/26,0.00512016
2016/6/27,0.00491
2016/6/28,0.00471503
2016/6/29,0.00455889
2016/6/30,0.00440601
2016/7/1,0.00427299
2016/7/2,0.00415544
2016/7/3,0.00421953
2016/7/4,0.00430076
2016/7/5,0.00439281
2016/7/6,0.00448006
2016/7/7,0.004528
2016/7/8,0.00455369
2016/7/9,0.00456327
2016/7/10,0.00453716
2016/7/11,0.00445023
2016/7/12,0.00436296
2016/7/13,0.00435529
2016/7/14,0.00438771
2016/7/15,0.00443707
2016/7/16,0.00450067
2016/7/17,0.00455157
2016/7/18,0.00462979
2016/7/19,0.00471233
2016/7/20,0.00472656
2016/7/21,0.00471723
2016/7/22,0.00472499
2016/7/23,0.00477321
2016/7/24,0.00480353
2016/7/25,0.00482854
2016/7/26,0.00481883
2016/7/27,0.00486573
2016/7/28,0.00492167
2016/7/29,0.00499111
2016/7/30,0.00497004
2016/7/31,0.00497026
2016/8/1,0.00491309
2016/8/2,0.00490083
2016/8/3,0.00485734
2016/8/4,0.00484856
2016/8/5,0.00484123
2016/8/6,0.00492519
2016/8/7,0.00501467
2016/8/8,0.0051108
2016/8/9,0.00517794
2016/8/10,0.00515144
2016/8/11,0.00507401
2016/8/12,0.00495193
2016/8/13,0.00480227
2016/8/14,0.00463794
2016/8/15,0.00451369
2016/8/16,0.0044496
2016/8/17,0.00449517
2016/8/18,0.00454293
2016/8/19,0.00462189
2016/8/20,0.00467807
2016/8/21,0.00462984
2016/8/22,0.00460541
2016/8/23,0.00456169
2016/8/24,0.00448974
2016/8/25,0.0043743
2016/8/26,0.00423587
2016/8/27,0.0040671
2016/8/28,0.00403039
2016/8/29,0.00401571
2016/8/30,0.00396523
2016/8/31,0.00384767
2016/9/1,0.00377944
2016/9/2,0.00368349
2016/9/3,0.00374693
2016/9/4,0.00380017
2016/9/5,0.00382574
2016/9/6,0.00381149
2016/9/7,0.00380669
2016/9/8,0.00378684
2016/9/9,0.00381177
2016/9/10,0.00372379
2016/9/11,0.00363481
2016/9/12,0.0035795
2016/9/13,0.00356186
2016/9/14,0.00357511
2016/9/15,0.0036027
2016/9/16,0.00361713
2016/9/17,0.00363269
2016/9/18,0.0036481
2016/9/19,0.00364316
2016/9/20,0.00367374
2016/9/21,0.00369099
2016/9/22,0.0037024
2016/9/23,0.00372307
2016/9/24,0.00374689
2016/9/25,0.00374261
2016/9/26,0.00387333
2016/9/27,0.00401233
2016/9/28,0.00412823
2016/9/29,0.00425293
2016/9/30,0.00436576
2016/10/1,0.00447706
2016/10/2,0.00465989
2016/10/3,0.00463866
2016/10/4,0.00459759
2016/10/5,0.00458387
2016/10/6,0.00455603
2016/10/7,0.00458737
2016/10/8,0.00463026
2016/10/9,0.00458466
2016/10/10,0.00458661
2016/10/11,0.00461744
2016/10/12,0.00458787
2016/10/13,0.00460911
2016/10/14,0.00460739
2016/10/15,0.00460614
2016/10/16,0.00468576
2016/10/17,0.0047363
2016/10/18,0.0047625
2016/10/19,0.00484644
2016/10/20,0.00488187
2016/10/21,0.00492217
2016/10/22,0.00493046
2016/10/23,0.00495229
2016/10/24,0.00501007
2016/10/25,0.00506093
2016/10/26,0.00514247
2016/10/27,0.00527447
2016/10/28,0.00532894
2016/10/29,0.00540177
2016/10/30,0.00544751
2016/10/31,0.00546017
2016/11/1,0.00544387
2016/11/2,0.00542396
2016/11/3,0.00536251
2016/11/4,0.00534257
2016/11/5,0.00537647
2016/11/6,0.0053467
2016/11/7,0.00534029
2016/11/8,0.00540444
2016/11/9,0.00537591
2016/11/10,0.00538629
2016/11/11,0.00551114
2016/11/12,0.00560543
2016/11/13,0.00560554
2016/11/14,0.00561743
2016/11/15,0.00557656
2016/11/16,0.0055784
2016/11/17,0.00558324
2016/11/18,0.00543023
2016/11/19,0.00541389
2016/11/20,0.00543581
2016/11/21,0.0053564
2016/11/22,0.00528563
2016/11/23,0.0052806
2016/11/24,0.00521607
2016/11/25,0.00522
2016/11/26,0.00501827
2016/11/27,0.00499026
2016/11/28,0.00503883
2016/11/29,0.00508753
2016/11/30,0.00513713
2016/12/1,0.00513854
2016/12/2,0.00519233
2016/12/3,0.00533974
2016/12/4,0.00545526
2016/12/5,0.00557263
2016/12/6,0.00562061
2016/12/7,0.00567953
2016/12/8,0.00572031
2016/12/9,0.00573253
2016/12/10,0.00569541
2016/12/11,0.00571076
2016/12/12,0.00573457
2016/12/13,0.00591587
2016/12/14,0.00604744
2016/12/15,0.00614559
2016/12/16,0.00616089
2016/12/17,0.00615643
2016/12/18,0.00607276
2016/12/19,0.00591793
2016/12/20,0.00564751
2016/12/21,0.00546111
2016/12/22,0.00540464
2016/12/23,0.00536721
2016/12/24,0.00531939
2016/12/25,0.00533907
2016/12/26,0.00539331
2016/12/27,0.00552713
2016/12/28,0.0056027
2016/12/29,0.00572163
2016/12/30,0.00582409
2016/12/31,0.00594464
2017/1/1,0.00595917
2017/1/2,0.00600174
2017/1/3,0.0060177
2017/1/4,0.0060133
2017/1/5,0.00591533
2017/1/6,0.00589547
2017/1/7,0.00587393
2017/1/8,0.00587357
2017/1/9,0.00587591
2017/1/10,0.00584297
2017/1/11,0.00579987
2017/1/12,0.0057724
2017/1/13,0.00570171
2017/1/14,0.0056902
2017/1/15,0.00569421
2017/1/16,0.00575076
2017/1/17,0.00580017
2017/1/18,0.00582031
2017/1/19,0.00587943
2017/1/20,0.00591914
2017/1/21,0.00595261
2017/1/22,0.00599676
2017/1/23,0.00601247
2017/1/24,0.00607561
2017/1/25,0.00619096
2017/1/26,0.00628724
2017/1/27,0.00642481
2017/1/28,0.0064817
2017/1/29,0.0065271
2017/1/30,0.0065702
2017/1/31,0.00656079
2017/2/1,0.00651136
2017/2/2,0.0065133
2017/2/3,0.00646619
2017/2/4,0.006505
2017/2/5,0.00652673
2017/2/6,0.00650661
2017/2/7,0.00653974
2017/2/8,0.00653524
2017/2/9,0.00644119
2017/2/10,0.00632907
2017/2/11,0.0061321
2017/2/12,0.00595679
2017/2/13,0.00589343
2017/2/14,0.00583687
2017/2/15,0.00584709
2017/2/16,0.00588454
2017/2/17,0.00597239
2017/2/18,0.00606189
2017/2/19,0.00612793
2017/2/20,0.00610547
2017/2/21,0.00608766
2017/2/22,0.00609246
2017/2/23,0.00608996
2017/2/24,0.00608361
2017/2/25,0.00619267
2017/2/26,0.00627994
2017/2/27,0.00636554
2017/2/28,0.00639629
2017/3/1,0.00639599
2017/3/2,0.00640871
2017/3/3,0.0064531
2017/3/4,0.00637001
2017/3/5,0.00630126
2017/3/6,0.00619173
2017/3/7,0.00603731
2017/3/8,0.0059023
2017/3/9,0.00579896
2017/3/10,0.00575701
2017/3/11,0.005804
2017/3/12,0.00582757
2017/3/13,0.00589064
2017/3/14,0.0059784
2017/3/15,0.00604374
2017/3/16,0.00603946
2017/3/17,0.00595553
2017/3/18,0.00587954
2017/3/19,0.00589534
2017/3/20,0.00583499
2017/3/21,0.0058051
2017/3/22,0.00575199
2017/3/23,0.0057828
2017/3/24,0.00575593
2017/3/25,0.00568467
2017/3/26,0.00560879
2017/3/27,0.00560996
2017/3/28,0.00564727
2017/3/29,0.00567273
2017/3/30,0.0056101
2017/3/31,0.0055948
2017/4/1,0.00557567
2017/4/2,0.00552756
2017/4/3,0.00547834
2017/4/4,0.0053941
2017/4/5,0.00533406
2017/4/6,0.00534987
2017/4/7,0.00539273
2017/4/8,0.00541326
2017/4/9,0.0054495
2017/4/10,0.005569
2017/4/11,0.00568584
2017/4/12,0.00573893
2017/4/13,0.00573816
2017/4/14,0.00565453
2017/4/15,0.00563847
2017/4/16,0.00563023
2017/4/17,0.00554166
2017/4/18,0.00539381
2017/4/19,0.00532304
2017/4/20,0.00535136
2017/4/21,0.00536579
2017/4/22,0.00537909
2017/4/23,0.00541231
2017/4/24,0.00553039
2017/4/25,0.00556834
2017/4/26,0.00548656
2017/4/27,0.00534071
2017/4/28,0.00530709
2017/4/29,0.0052747
2017/4/30,0.0051882
2017/5/1,0.00493636
2017/5/2,0.00486571
2017/5/3,0.00494423
2017/5/4,0.00496146
2017/5/5,0.00498481
2017/5/6,0.0049159
2017/5/7,0.00487163
2017/5/8,0.00493421
2017/5/9,0.00496263
2017/5/10,0.00497917
2017/5/11,0.0050099
2017/5/12,0.00500916
2017/5/13,0.00506187
2017/5/14,0.00512551
2017/5/15,0.00516007
2017/5/16,0.00519007
2017/5/17,0.00525421
2017/5/18,0.00538609
2017/5/19,0.00539056
2017/5/20,0.00535556
2017/5/21,0.00541889
2017/5/22,0.00548811
2017/5/23,0.00545133
2017/5/24,0.00538427
2017/5/25,0.00527154
2017/5/26,0.00520159
2017/5/27,0.0050922
2017/5/28,0.00487181
2017/5/29,0.0046786
2017/5/30,0.00462214
2017/5/31,0.00461544
2017/6/1,0.00466983
2017/6/2,0.00480604
2017/6/3,0.00503789
2017/6/4,0.00521419
2017/6/5,0.00529266
2017/6/6,0.00531643
2017/6/7,0.00529257
2017/6/8,0.00521204
2017/6/9,0.00509743
2017/6/10,0.00495963
2017/6/11,0.00482526
2017/6/12,0.00474841
2017/6/13,0.00473036
2017/6/14,0.0047475
2017/6/15,0.00478789
2017/6/16,0.00488424
2017/6/17,0.0049223
2017/6/18,0.00489367
2017/6/19,0.00487704
2017/6/20,0.00486376
2017/6/21,0.00487399
2017/6/22,0.00489077
2017/6/23,0.00496439
2017/6/24,0.00519277
2017/6/25,0.00549089
2017/6/26,0.00554526
2017/6/27,0.00549091
2017/6/28,0.00532419
2017/6/29,0.00512834
2017/6/30,0.00482871
2017/7/1,0.00453397
2017/7/2,0.00430441
2017/7/3,0.00426724
2017/7/4,0.00429344
2017/7/5,0.00437436
2017/7/6,0.004469
2017/7/7,0.00455643
2017/7/8,0.00452164
2017/7/9,0.00445939
2017/7/10,0.00453074
2017/7/11,0.00461033
2017/7/12,0.00469329
2017/7/13,0.00472449
2017/7/14,0.00472527
2017/7/15,0.00476423
2017/7/16,0.0047764
2017/7/17,0.0047022
2017/7/18,0.00460627
2017/7/19,0.00450801
2017/7/20,0.00447387
2017/7/21,0.00450169
2017/7/22,0.00451127
2017/7/23,0.00449103
2017/7/24,0.00446734
2017/7/25,0.00445131
2017/7/26,0.00437539
2017/7/27,0.00431957
2017/7/28,0.00424396
2017/7/29,0.00416654
2017/7/30,0.00415001
2017/7/31,0.00415647
2017/8/1,0.00422756
2017/8/2,0.00439519
2017/8/3,0.00450016
2017/8/4,0.00458747
2017/8/5,0.00466864
2017/8/6,0.00480161
2017/8/7,0.00495611
2017/8/8,0.0050817
2017/8/9,0.00514107
2017/8/10,0.00511677
2017/8/11,0.00509327
2017/8/12,0.0051205
2017/8/13,0.0051018
2017/8/14,0.00507997
2017/8/15,0.00503667
2017/8/16,0.00500986
2017/8/17,0.00505039
2017/8/18,0.00509569
2017/8/19,0.00513166
2017/8/20,0.00515836
2017/8/21,0.00518673
2017/8/22,0.00518936
2017/8/23,0.00510249
2017/8/24,0.00501137
2017/8/25,0.00494803
2017/8/26,0.00486583
2017/8/27,0.00474046
2017/8/28,0.00449884
2017/8/29,0.00429547
2017/8/30,0.00417291
2017/8/31,0.00412437
2017/9/1,0.00406786
2017/9/2,0.00399263
2017/9/3,0.00399407
2017/9/4,0.00410289
2017/9/5,0.00412151
2017/9/6,0.004149
2017/9/7,0.00417147
2017/9/8,0.0042686
2017/9/9,0.00435297
2017/9/10,0.00446916
2017/9/11,0.00453819
2017/9/12,0.00468163
2017/9/13,0.00482634
2017/9/14,0.00489931
2017/9/15,0.00486921
2017/9/16,0.00486567
2017/9/17,0.00484264
2017/9/18,0.00487713
2017/9/19,0.00487836
2017/9/20,0.00482476
2017/9/21,0.00478771
2017/9/22,0.00476109
2017/9/23,0.00477157
2017/9/24,0.0046839
2017/9/25,0.00455531
2017/9/26,0.00453394
2017/9/27,0.00458491
2017/9/28,0.00467326
2017/9/29,0.00479199
2017/9/30,0.00485516
2017/10/1,0.0049278
2017/10/2,0.00503103
2017/10/3,0.00504274
2017/10/4,0.00504557
2017/10/5,0.00502854
2017/10/6,0.00497674
2017/10/7,0.00495739
2017/10/8,0.00498201
2017/10/9,0.00495549
2017/10/10,0.00495107
2017/10/11,0.00498357
2017/10/12,0.00494201
2017/10/13,0.00491401
2017/10/14,0.0048605
2017/10/15,0.00479469
2017/10/16,0.00478381
2017/10/17,0.00478859
2017/10/18,0.00472866
2017/10/19,0.00475823
2017/10/20,0.00481931
2017/10/21,0.00487544
2017/10/22,0.00490729
2017/10/23,0.00493197
2017/10/24,0.0049643
2017/10/25,0.00501027
2017/10/26,0.00500337
2017/10/27,0.0049929
2017/10/28,0.00502891
2017/10/29,0.00509287
2017/10/30,0.00517564
2017/10/31,0.00523759
2017/11/1,0.00529331
2017/11/2,0.00538106
2017/11/3,0.00541407
2017/11/4,0.00539619
2017/11/5,0.00540876
2017/11/6,0.00533879
2017/11/7,0.00526213
2017/11/8,0.00518334
2017/11/9,0.00512676
2017/11/10,0.0051179
2017/11/11,0.00571801
2017/11/12,0.005777
2017/11/13,0.00577253
2017/11/14,0.0058141
2017/11/15,0.00585117
2017/11/16,0.0058688
2017/11/17,0.00584781
2017/11/18,0.00525341
2017/11/19,0.00516184
2017/11/20,0.00515449
2017/11/21,0.00512539
2017/11/22,0.00512193
2017/11/23,0.00516117
2017/11/24,0.00523144
2017/11/25,0.00529956
